# The Atomic mass of isotopes,
# Data taken from mass.mas20 avaliable at https://www-nds.iaea.org/amdc/,
112Tc,111.9299417
112Ru,111.9188069
112Rh,111.9144052
112Pd,111.9073306
112Ag,111.9070485
112Cd,111.9027639
112In,111.9055387
112Sn,111.9048249
112Sb,111.9123999
112Te,111.9167278
112I,111.9280045
112Xe,111.9355591
112Cs,111.950172
113Zr,112.971723
113Nb,112.956833
113Mo,112.943478
113Tc,112.932569
113Ru,112.9228467
113Rh,112.9154402
113Pd,112.9102619
113Ag,112.9065729
113Cd,112.9044081
113In,112.9040605
113Sn,112.9051759
113Sb,112.9093747
113Te,112.915891
113I,112.9236501
113Xe,112.9332217
113Cs,112.9444285
113Ba,112.95737
114Nb,113.962469
114Mo,113.946666
114Tc,113.93709
114Ru,113.9246144
114Rh,113.9187217
114Pd,113.9103694
114Ag,113.908823
114Cd,113.903365
114In,113.9049164
114Sn,113.9027801
114Sb,113.9092892
114Te,113.9120878
114I,113.9220189
114Xe,113.9279803
114Cs,113.9412922
114Ba,113.9507185
